StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Baseline_Capability_1,Baseline_Trust_1,Baseline_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
2024-02-05 15:48:52,2024-02-05 15:52:18,0,100,205,1,2024-02-05 15:52:19,R_3iLwVS5B4oVnHQM,anonymous,EN,1,1,2,,,,0,0,AI cannot accurately judge human intention.  It is only as good as the software designers make it.,,,,1,29,8,2,,75,4,,12
2024-02-05 15:53:03,2024-02-05 15:56:41,0,100,218,1,2024-02-05 15:56:42,R_6ovDGkQsILNg2cI,anonymous,EN,1,1,2,,,,,,,60,6,Human actions can be unpredictable and sudden. AI won't not know.,1,70,30,1,,49,4,,13
2024-02-05 15:51:19,2024-02-05 15:57:11,0,100,351,1,2024-02-05 15:57:12,R_5fVhLIQqigNmdjm,anonymous,EN,1,1,2,75,87,"The pedestrian has his back turned to the street. Am surmising the person just left his parked car and is going to the sidewalk. Or the pedestrian has just finished crossing the street and is approaching the sidewalk. I would be cautious, however, as a driver.",,,,,,,1,82,29,2,,67,3,,10
2024-02-05 15:54:04,2024-02-05 15:57:27,0,100,203,1,2024-02-05 15:57:28,R_1F4gWr3vhbvH7VY,anonymous,EN,1,1,2,,,,73,72,"based on movement of person, AI can detect intention of the person",,,,1,29,50,1,,49,4,,14
2024-02-05 15:55:15,2024-02-05 15:57:59,0,100,164,1,2024-02-05 15:58:00,R_3IaNQyqPFeCtDAF,anonymous,EN,1,1,2,,,,,,,70,50,"It sees the pedestrian and correctly think they will not cross, but will it act appropriately if they do decide to step out. ",1,19,18,2,,49,4,,14
2024-02-05 15:54:33,2024-02-05 15:58:09,0,100,215,1,2024-02-05 15:58:09,R_7XhzYXlOw1QtdsJ,anonymous,EN,1,1,2,,,,2,2,i dont think the car will pick up the moves of the next person it can only detect where they are,,,,1,79,49,2,,24,2,,14
2024-02-05 15:54:29,2024-02-05 15:58:32,0,100,243,1,2024-02-05 15:58:33,R_6UKRTqHLicpgtHj,anonymous,EN,1,1,2,30,35,I don't think the Al can tell how the person is standing and the person could change his stance in moment if the Al could detect it but then might not be able to act in time.,,,,,,,1,80,70,2,,64,4,,11
2024-02-05 15:43:09,2024-02-05 15:58:58,0,100,949,1,2024-02-05 15:58:58,R_5h0bUjov6r7lcOw,anonymous,EN,1,1,2,,,,,,,77,75,I feel that the AI would detect movement and be cautious.  If there is no movement it would be safe to assume its ok to continue.,1,56,38,1,,37,1,,12
2024-02-05 15:56:38,2024-02-05 15:59:32,0,100,173,1,2024-02-05 15:59:32,R_6Rq3Ye8kM5an6QC,anonymous,EN,1,1,2,,,,,,,33,33,"AI cannot think. It may or may not even read it as a person or a crosswalk requiring it to yield. ",1,64,26,2,,32,6,,15
2024-02-05 15:53:50,2024-02-05 16:00:57,0,100,426,1,2024-02-05 16:00:57,R_7fqvab9ocRunCda,anonymous,EN,1,1,2,,,,49,50,I do not know enough to confidently interpret what I am seeing in the photo.,,,,1,9,0,1,,59,5,,11
2024-02-05 15:57:47,2024-02-05 16:02:06,0,100,259,1,2024-02-05 16:02:07,R_5oZsNL8LUDlln3z,anonymous,EN,1,1,2,90,80,I assume the car would see the location the person is standing and if they are moving or not. It would not be unreasonable for the system to assume like a person would they will not move.,,,,,,,1,80,100,1,,38,5,,11
2024-02-05 15:58:10,2024-02-05 16:02:29,0,100,259,1,2024-02-05 16:02:30,R_5kX87jEwwVYg7WV,anonymous,EN,1,1,2,70,54,"I feel the camera is pretty good at seeing the surroundings, but not convinced that it is 100% accurate and there might be some blind spots or objects that. it isn't sure of.",,,,,,,1,70,79,1,,46,4,,12
2024-02-05 15:56:00,2024-02-05 16:04:30,0,100,510,1,2024-02-05 16:04:30,R_5VFFztXuq14iEZb,anonymous,EN,1,1,2,32,36,People can change positions quickly. Just because the man is facing the curb means nothing and he can very quickly turn and start walking.,,,,,,,1,64,50,2,,58,5,,13
2024-02-05 16:04:15,2024-02-05 16:06:01,0,100,105,1,2024-02-05 16:06:02,R_5F5sgFczglNU0Dp,anonymous,EN,1,1,2,,,,23,60,"I believe the car might have a hard time guessing what the pedestrian will do, but if the pedestrian enters the street, I have faith the car will recognize it and stop. ",,,,1,36,21,1,,27,4,,10
2024-02-05 16:04:25,2024-02-05 16:06:27,0,100,121,1,2024-02-05 16:06:27,R_6eVyzEbudANWGgP,anonymous,EN,1,1,2,,,,,,,91,80,the people are facing away from the road in the first image.  I believe ai technology in cars works correctly most of the time.,1,28,15,1,,39,4,,14
2024-02-05 16:03:01,2024-02-05 16:06:57,0,100,235,1,2024-02-05 16:06:58,R_6DAFZ5sUSPh9s0F,anonymous,EN,1,1,2,,,,,,,81,82,I believe that the vehicle has a good chance of correctly determining that the pedestrians do not intend to cross the road based on the direction their facing and the immediate attention the pedestrians have away from the crosswalk.,1,62,10,2,,56,4,,13
2024-02-05 16:06:06,2024-02-05 16:07:45,0,100,98,1,2024-02-05 16:07:46,R_7tLtLpSvLzAN2ki,anonymous,EN,1,1,2,29,30,"I think it will think he is crossing, and stop for him, and he'll be confused.",,,,,,,1,55,40,1,,28,2,,16
2024-02-05 16:06:13,2024-02-05 16:08:03,0,100,110,1,2024-02-05 16:08:04,R_7lv575B4BsCZT02,anonymous,EN,1,1,2,,,,21,63,It is unclear what the person is going to do but the car will likely do what is correct,,,,1,24,4,2,,43,2,,14
2024-02-05 16:05:50,2024-02-05 16:16:10,0,100,620,1,2024-02-05 16:16:11,R_5F3Rg0E6lkJjoXy,anonymous,EN,1,1,2,0,40,"It may stop for the pedestrian, which at least is safe, but unnecessary.",,,,,,,1,80,1,1,,36,3,,14
2024-02-05 16:00:17,2024-02-05 16:18:32,0,100,1094,1,2024-02-05 16:18:32,R_50CteOt9EhRATlx,anonymous,EN,1,1,2,,,,100,100,Based on the location of the pedestrian the AI made the right decision.,,,,1,100,6,1,,46,4,,10
2024-02-05 16:14:41,2024-02-05 16:18:48,0,100,247,1,2024-02-05 16:18:49,R_3ePRwKeREw5RigN,anonymous,EN,1,1,2,,,,18,36,"I doubt the accuracy of AI in self driven cars, the above image was compelling enough to move me from a starting point of 0 to the ratings I gave above, I know very little about this type of tech though ",,,,1,30,30,2,,37,1,,14
2024-02-05 16:14:18,2024-02-05 16:19:26,0,100,308,1,2024-02-05 16:19:26,R_3qO1FAsXyjDhHcI,anonymous,EN,1,1,2,,,,,,,82,83,"I think the vehicle would act appropriately, but also wonder what happens if the pedestrian suddenly changes position. How quickly can the car adjust to the motion of the pedestrian?",1,82,73,2,,43,4,,12
2024-02-05 16:18:19,2024-02-05 16:19:57,0,100,98,1,2024-02-05 16:19:58,R_1zwG0fzXwyEG3MQ,anonymous,EN,1,1,2,95,95,I believe the AI seems to know where the pedestrian is and has an indicator of whether they will come into the path of the vehicle.,,,,,,,1,90,70,1,,44,5,,11
2024-02-05 16:16:18,2024-02-05 16:20:02,0,100,223,1,2024-02-05 16:20:02,R_1LZ26bNNisN12Hc,anonymous,EN,1,1,2,,,,17,50,"The person looks about to enter the crosswalk, or could be leaning on a parked car. I don't trust a computer when it comes to a life that I could have saved.",,,,1,51,49,2,,47,4,,15
2024-02-05 16:16:01,2024-02-05 16:20:43,0,100,281,1,2024-02-05 16:20:44,R_3nAE8QmLe5rQJMV,anonymous,EN,1,1,2,,,,,,,51,32,There's just no way (yet) to replicate what a human would do on a real life situation where variables on the environment can and do change incredibly quickly and unpredictably.,1,79,8,5,"Cis woman (""female"" is not a gender) (also, gender is fake. As is money. Eat the rich.)",39,4,,13
2024-02-05 16:15:33,2024-02-05 16:21:22,0,100,348,1,2024-02-05 16:21:22,R_7oLPRN0tXxfMdgn,anonymous,EN,1,1,2,33,66,"Pedestrians often do surprising things, so I do not believe the software can reliably detect when a pedestrian does not intend to cross a road. If the software defaults to cautious behavior, then I think it is likely to behave appropriately.",,,,,,,1,60,45,2,,58,5,,14
2024-02-05 16:15:54,2024-02-05 16:23:53,0,100,478,1,2024-02-05 16:23:53,R_6ik5Ohd6TT6A59M,anonymous,EN,1,1,2,,,,,,,80,36,I don't think the person is going to cross the road but if they do I don't trust the AI to identify it,1,73,63,1,,36,5,,11
2024-02-05 16:22:53,2024-02-05 16:25:31,0,100,158,1,2024-02-05 16:25:32,R_7B2ScUXfWDKtf9x,anonymous,EN,1,1,2,,,,5,22,I don't trust AI or autonomouse vehicles completely. They can make mistakes.,,,,1,29,67,2,,69,2,,11
2024-02-05 16:21:46,2024-02-05 16:26:56,0,100,310,1,2024-02-05 16:26:57,R_75Nj7jIX4kA1phq,anonymous,EN,1,1,2,,,,,,,80,82,The above image is easy to comprehend and the pedestrians seemed engaged and not attempting to cross the street.,1,75,23,2,,29,4,,14
2024-02-05 16:22:31,2024-02-05 16:27:08,0,100,276,1,2024-02-05 16:27:09,R_1GDSBn5pGTgu6Dq,anonymous,EN,1,1,2,,,,,,,29,70,It has the technology to perceive the situation as it is and hopefully adjust to any sudden movement by the pedestrian to adjust it's calculations further.,1,50,30,2,,61,1,,13
2024-02-05 16:26:06,2024-02-05 16:27:35,0,100,89,1,2024-02-05 16:27:35,R_6feJ3iQRoiwgR6e,anonymous,EN,1,1,2,0,0,Ai has no empathy or human emotion and cannot predict human behavior,,,,,,,1,80,80,2,,41,5,,11
2024-02-05 16:24:25,2024-02-05 16:28:06,0,100,221,1,2024-02-05 16:28:07,R_7psHpWf7qZDfBiV,anonymous,EN,1,1,2,,,,0,0,"In this situation, I feel that the autonomous vehicle cannot sense what the pedestrian would do or think. ",,,,1,77,58,1,,46,3,,11
2024-02-05 16:26:46,2024-02-05 16:29:37,0,100,170,1,2024-02-05 16:29:37,R_61jzqpbJ1wCjtch,anonymous,EN,1,1,2,,,,77,79,Ai software is pretty to good at predicting things in front of the car,,,,1,27,81,2,,35,5,,12
2024-02-05 16:28:36,2024-02-05 16:30:57,0,100,140,1,2024-02-05 16:30:58,R_3iL6vHYgIIZImEe,anonymous,EN,1,1,2,87,91,"The outline of the pedestrian is accurate, therefore I think the AI can differentiate a person from an object.",,,,,,,1,57,47,2,,35,1,,12
2024-02-05 16:28:04,2024-02-05 16:32:44,0,100,280,1,2024-02-05 16:32:45,R_6Fb1NQycoCTUjGy,anonymous,EN,1,1,2,,,,,,,50,31,The person in the picture could choose to cross after talking to the other person,1,83,71,2,,48,1,,12
2024-02-05 16:31:34,2024-02-05 16:34:05,0,100,151,1,2024-02-05 16:34:06,R_1ey2xfypjanCQgm,anonymous,EN,1,1,2,50,0,I don't know whether the person is arriving or leaving based on a still. Machine learning is inherently flawed.,,,,,,,1,51,21,4,,45,4,,11
2024-02-05 16:30:51,2024-02-05 16:34:41,0,100,230,1,2024-02-05 16:34:41,R_7f7wlDjFV8Hb5nD,anonymous,EN,1,1,2,,,,70,81,"While I believe that that the AI can't completely tell that the person doesn't want to cross, I trust the vehicle will move after a moment.",,,,1,100,70,1,,22,1,,14
2024-02-05 16:33:48,2024-02-05 16:36:04,0,100,136,1,2024-02-05 16:36:05,R_6iR4RdX8syGmgEA,anonymous,EN,1,1,2,,,,,,,37,61,"I think the car will play it safe and slow down as it approaches the civilian, even if it has no intention of crossing the road.",1,59,73,1,,26,4,,12
2024-02-05 16:31:24,2024-02-05 16:36:20,0,100,295,1,2024-02-05 16:36:20,R_3KT6l7iVihTw2tA,anonymous,EN,1,1,2,,,,81,99,"its front-facing camera can easily detect any moving object easily to avoid accident ",,,,1,100,90,1,,27,5,,10
2024-02-05 16:34:39,2024-02-05 16:36:51,0,100,132,1,2024-02-05 16:36:52,R_5331wTih5VaUJHd,anonymous,EN,1,1,2,81,81,I';ve ridden in them and they are amazing. In this photo the guy is staring at his phone and should be careful.,,,,,,,1,92,72,2,,38,4,,10
2024-02-05 16:34:18,2024-02-05 16:37:17,0,100,178,1,2024-02-05 16:37:17,R_3FtfQirtztPpz5r,anonymous,EN,1,1,2,,,,,,,40,20,"As a human I can recognize the activity the other humans are performing and determine that is unlikely that they intent to cross the road, but the AI probably does no possess such nuance and only recognizes that there are humans located on the edge of the road and therefore possibly a hazard. ",1,80,70,1,,34,4,,15
2024-02-05 16:34:21,2024-02-05 16:37:30,0,100,188,1,2024-02-05 16:37:30,R_6ILhB7aoQH2S8Al,anonymous,EN,1,1,2,,,,,,,60,70,"A.I can not predict human intentions to an exact. ",1,10,0,1,,33,4,,15
2024-02-05 16:29:52,2024-02-05 16:38:15,0,100,503,1,2024-02-05 16:38:15,R_1nwjVQF0NJeSK7D,anonymous,EN,1,1,2,30,71,"For the first question the AV cannot possibly detect what the person intends or does not intend to do. If the AV is programmed correctly it will behave appropriately (avoid) pedestrians - second question. ",,,,,,,1,9,9,2,,65,3,,13
2024-02-05 16:37:22,2024-02-05 16:40:55,0,100,212,1,2024-02-05 16:40:55,R_7kpYqhh5fT3FYCl,anonymous,EN,1,1,2,,,,45,27,"It appears as if the person is inside the borders of the road, not outside so that does not make me feel confident that they don't intend to cross.",,,,1,73,0,2,,38,4,,10
2024-02-05 16:34:03,2024-02-05 16:41:15,0,100,431,1,2024-02-05 16:41:16,R_7md1hTdfBiAEStz,anonymous,EN,1,1,2,,,,70,75,I think the AI  can decide that vehicles ahead means it is unlikely a pedestrian will cross the road. The AI knows the difference between cars and people.,,,,1,60,60,1,,43,4,,13
2024-02-05 16:40:31,2024-02-05 16:46:04,0,100,332,1,2024-02-05 16:46:05,R_5NntRpNDtziBLTQ,anonymous,EN,1,1,2,,,,23,61,the person is standing on the edge of the street and the car is pretty close,,,,1,63,49,2,,29,4,,12
2024-02-05 16:44:30,2024-02-05 16:47:01,0,100,151,1,2024-02-05 16:47:02,R_1mLbjjg8YOgTdxe,anonymous,EN,1,1,2,,,,,,,73,50,I think it can detect pedestrians and they don’t seem to be crossing the street. But the6 could change their mind since they seem to be consulting a map,1,86,58,2,,48,5,,10
2024-02-05 16:42:53,2024-02-05 16:47:12,0,100,259,1,2024-02-05 16:47:13,R_6fZCi73nuJZ8Cug,anonymous,EN,1,1,2,41,60,there is nothing on the picture that indicates that the car is predicting the pedestrains behavior,,,,,,,1,76,12,1,,25,4,,10
2024-02-05 16:48:05,2024-02-05 16:50:57,0,100,172,1,2024-02-05 16:50:58,R_52bzpqRPQWZvf6c,anonymous,EN,1,1,2,,,,70,91,I believe it will watch for the pedestrian's movement to make sure that they are not intending to walk across the crosswalk.,,,,1,100,94,2,,26,4,,11
2024-02-05 16:48:35,2024-02-05 16:51:56,0,100,201,1,2024-02-05 16:51:57,R_7GniueXWKMdNe6d,anonymous,EN,1,1,2,,,,,,,67,64,I think that it will assume the pedestrian does not want to cross the road and will continue driving as normal,1,83,45,2,,41,3,,10
2024-02-05 16:49:03,2024-02-05 16:52:03,0,100,180,1,2024-02-05 16:52:04,R_13ZTSJmylIGp7zi,anonymous,EN,1,1,2,,,,,,,75,0,"I don't trust a computer to anticipate actions of other people, as they can be unpredictable",1,73,13,2,,44,3,,11
2024-02-05 16:49:27,2024-02-05 16:52:15,0,100,168,1,2024-02-05 16:52:15,R_5xwQugbqm6LSDb2,anonymous,EN,1,1,2,63,78,"All the boxes and labels are correct. Given that, I think AI is smart enough to perceive the person and his possible actions",,,,,,,1,64,61,1,,61,6,,10
2024-02-05 16:49:30,2024-02-05 16:52:25,0,100,175,1,2024-02-05 16:52:26,R_7PoHxKjGRhnKHOl,anonymous,EN,1,1,2,50,81,I have to trust that the software written for the AI makes sure that pedestrians are acknowledged and avoided.,,,,,,,1,61,8,2,,70,4,,13
2024-02-05 16:52:39,2024-02-05 16:55:19,0,100,160,1,2024-02-05 16:55:20,R_1XH6iB9lkLv50S5,anonymous,EN,1,1,2,0,0,"I do not have any trust in self driving car AI, it is an imperfect technology and should not be tested on public streets",,,,,,,1,83,35,1,,31,4,,10
2024-02-05 16:53:35,2024-02-05 16:55:51,0,100,135,1,2024-02-05 16:55:52,R_7bH9VVYPWgSoHhn,anonymous,EN,1,1,2,,,,,,,25,50,I have heard the stories of these cars crashing. It seems like the technology isn't quite advanced enough yet.,1,85,85,2,,46,4,,10
2024-02-05 16:52:46,2024-02-05 16:56:01,0,100,195,1,2024-02-05 16:56:02,R_1a9yrbdSZiWkTko,anonymous,EN,1,1,2,,,,22,49,It is not a human that is driving so I do not trust it could be a error and the pedestrian would be hit,,,,1,70,65,2,,62,3,,10
2024-02-05 16:50:39,2024-02-05 16:56:10,0,100,331,1,2024-02-05 16:56:11,R_6hzZBNMg0BborZx,anonymous,EN,1,1,2,,,,70,18,"AI has dificulty in dectecting darker skin people. Until AI doesn't mess up by not detecting every kind of person, I won't trust them to drive. ",,,,1,84,60,2,,25,3,,15
2024-02-05 16:54:03,2024-02-05 16:56:59,0,100,175,1,2024-02-05 16:56:59,R_3E58pQ68QdHnLmG,anonymous,EN,1,1,2,55,56,"I think the AI will take into account facing and any motion of the pedestrian,but I dont think it will always react aaproriatly if the pedestrian does soemthing enexpected. ",,,,,,,1,66,20,1,,45,5,,11
2024-02-05 16:53:43,2024-02-05 16:59:07,0,100,324,1,2024-02-05 16:59:08,R_5RWeNEbLLvyRmpi,anonymous,EN,1,1,2,,,,10,30,"If you see a person in a crosswalk, it is not reasonable to think that they do not intend to cross the road.  If a human saw a person standing in a crosswalk they would stop and if the person flagged them on, then they would go.  I don't see how the AI is going to have that interaction with the person.  The scenario says that the person does not intend to cross the road, but based on where they are standing that assumption just can't be made. ",,,,1,65,30,2,,62,5,,10
2024-02-05 16:50:23,2024-02-05 16:59:32,0,100,549,1,2024-02-05 16:59:32,R_61hlTPPlf55aafn,anonymous,EN,1,1,2,,,,,,,0,0,"I, as a human being observing this scene, have no idea whether the pedestrian shown will cross the street.  I cannot tell from what is shown whether that will happen.  Based on my own judgement in this scenario, I do not believe that a properly functioning AI system would be able to make an accurate determination of this as well.  Because I do not have knowledge of how this AI system has been programmed, I cannot trust it to make an accurate determination as to whether the pedestrian will decide to cross the street.",1,30,5,1,,56,5,,12
2024-02-05 17:03:03,2024-02-05 17:05:29,0,100,145,1,2024-02-05 17:05:29,R_6dWMmC0J3L9zKVz,anonymous,EN,1,1,2,,,,,,,30,10,"People are very unpredictable. While the young man is facing away from the road, he is conversing with someone and could easily quit the conversation and abruptly turn and cross.",1,71,0,2,,62,4,,9
2024-02-05 17:01:25,2024-02-05 17:05:32,0,100,247,1,2024-02-05 17:05:32,R_7ZUEb3kFytRDFAh,anonymous,EN,1,1,2,,,,,,,100,75,"The vehicle appears to see the stature of the 2 pedestrians that are talking and appears to keep its course forward, which is correct.",1,80,40,1,,39,2,,11
