StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Disclaimer_Capability_1,Disclaimer_Trust_1,Disclaimer_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
3/3/24 16:46,3/3/24 16:51,0,100,272,1,3/3/24 16:51,R_1QXMPSoi3s18Rrj,anonymous,EN,1,1,2,97,90,The person is in the road. As a human i am uncertain of his intentions because he is not on the sidewalk or crosswalk. I would navigate with caution. ,,,,,,,1,85,0,2,,42,3,,16
3/3/24 16:44,3/3/24 16:51,0,100,400,1,3/3/24 16:51,R_1DTHlFkGG8PPkIa,anonymous,EN,1,1,2,,,,22,53,The pedestrian is poised at a crosswalk so it is quite possible that they will cross. If the autonomous vehicle has recognized all obstacles correctly and reacts accordingly then it will behave appropriately around objects it must avoid.,,,,1,44,25,1,,55,3,,13
3/3/24 16:49,3/3/24 16:51,0,100,90,1,3/3/24 16:51,R_64fdCHfcglm04zT,anonymous,EN,1,1,2,,,,100,89,I think that it provides a good view of things that I can see around me ,,,,1,100,53,2,,23,3,,12
3/3/24 16:49,3/3/24 16:51,0,100,152,1,3/3/24 16:51,R_3efGac6t7MLcIx3,anonymous,EN,1,1,2,,,,60,42,Im sure the car can detect a pedestrian but I don't trust it to not hit anything/anyone,,,,1,57,26,2,,25,4,,12
3/3/24 16:47,3/3/24 16:51,0,100,260,1,3/3/24 16:51,R_7KlKgP7SdCJQjhW,anonymous,EN,1,1,2,,,,,,,65,65,"I think it will be a bit more alert about a person/pedestrian than a car, but can't completely 100% predict the outcome/decision of the pedestrian",1,30,0,1,,37,4,,11
3/3/24 16:50,3/3/24 16:51,0,100,97,1,3/3/24 16:51,R_62f2M7X0Z23LZrm,anonymous,EN,1,1,2,92,69,The person may change course last minute and decide to cross the street,,,,,,,1,49,53,2,,32,4,,10
3/3/24 16:49,3/3/24 16:51,0,100,168,1,3/3/24 16:51,R_7g1mTj1mg8SqIGl,anonymous,EN,1,1,2,,,,,,,25,25,People react spontaneously. I don't belive an AI system can predict their actions with accuracy..,1,25,0,1,,54,4,,13
3/3/24 16:48,3/3/24 16:52,0,100,193,1,3/3/24 16:52,R_7GVGEWmBQei8Cyd,anonymous,EN,1,1,2,40,60,I do not know if the AI software can detect which way the pedestrian is facing and determine if they are going to cross. ,,,,,,,1,60,40,2,,40,4,,11
3/3/24 16:41,3/3/24 16:52,0,100,613,1,3/3/24 16:52,R_31oAuujYKronmyH,anonymous,EN,1,1,2,,,,,,,75,70,I agree that the software is making a correct assumtion and that the pedestrian is not walking in a ertain direction so its safe to assume the person will not be walking in front of the AI's car,1,75,60,1,,59,3,,14
3/3/24 16:48,3/3/24 16:52,0,100,210,1,3/3/24 16:52,R_3C9Sggrm14CVaRH,anonymous,EN,1,1,2,,,,29,75,"I don't think the AI car can manage and foresee the directin of the pedestrian, however I trust it to navigate around the pedestrian.",,,,1,29,20,1,,27,4,,14
3/3/24 16:50,3/3/24 16:52,0,100,110,1,3/3/24 16:52,R_308TngPxDInns6B,anonymous,EN,1,1,2,20,61,"I think that in most cases it will behave appropriately, but there is a lot of room for error. ",,,,,,,1,81,81,2,,41,3,,10
3/3/24 16:50,3/3/24 16:52,0,100,117,1,3/3/24 16:52,R_7j0r95sxkHiLp5v,anonymous,EN,1,1,2,,,,,,,10,20,"it can see a person, but it does not know what the person is intending to do.",1,10,10,1,,61,5,,10
3/3/24 16:23,3/3/24 16:52,0,100,1727,1,3/3/24 16:52,R_5MqoUKyzlWD18XL,anonymous,EN,1,1,2,,,,70,60,"The person is just coming into the car's field of vision, so I would have to trust that the car's A.I mind was correctly detecting people and objects. It comes down to how well the hardware/software is running, which varies.",,,,1,100,8,1,,40,4,,12
3/3/24 16:49,3/3/24 16:52,0,100,192,1,3/3/24 16:52,R_5nGGFKTkqekrPSz,anonymous,EN,1,1,2,,,,34,29,self driving car software is still not as good as it should be to be driving on real roads,,,,1,99,90,1,,20,3,,13
3/3/24 16:49,3/3/24 16:52,0,100,201,1,3/3/24 16:52,R_5SCPTsFnd2K5m2U,anonymous,EN,1,1,2,79,66,"The vehicle can clearly identify the person. The yellow outline shows it's cautious about them, but knows no immediate danger is happening.",,,,,,,1,77,61,1,,37,1,,14
3/3/24 16:47,3/3/24 16:52,0,100,333,1,3/3/24 16:52,R_1meWRBy7gmVFp0l,anonymous,EN,1,1,2,20,35,"I don't think it can determine whether or not the pedestrian wants to cross the same way a human might be able to. So, I think it will slow down or stop assuming the pedestrian wants to cross. I'm not sure when it would determine that the pedestrian doesn't want to cross (maybe movement?).",,,,,,,1,85,60,1,,35,5,,10
3/3/24 16:48,3/3/24 16:52,0,100,249,1,3/3/24 16:52,R_1pMXR0V6gwnWWYj,anonymous,EN,1,1,2,,,,,,,10,70,I don't believe that AI can accurately predict a pedestrian's movements but I do belive it can react once the movement is made.  ,1,70,5,2,,46,4,,9
3/3/24 16:48,3/3/24 16:52,0,100,228,1,3/3/24 16:52,R_50rvZHP0cw5BaG5,anonymous,EN,1,1,2,,,,70,75,"I think it would know to stop for a person, if they decided to cross the street at the last minute.",,,,1,66,39,2,,46,5,,11
3/3/24 16:48,3/3/24 16:52,0,100,265,1,3/3/24 16:52,R_3wniKI8GxF07lhD,anonymous,EN,1,1,2,36,25,"I don't see any indication, on the screen/bounding boxes, that the AI is able to tell that the person in the road does not have the intent to cross the road. Based on this, I expect the car to stop driving and wait for the pedestrian to move, which is inappropriate.",,,,,,,1,67,72,2,,25,4,,10
3/3/24 16:50,3/3/24 16:52,0,100,120,1,3/3/24 16:52,R_336ZnY50ZmXPDH0,anonymous,EN,1,1,2,,,,,,,4,10,"I don't see it being able to predict human (or animal) behavior. It can respond in the moment if the pedestrian were to suddenly be in front of the car, but by then it may be too late.",1,2,2,2,,30,4,,11
3/3/24 16:50,3/3/24 16:52,0,100,157,1,3/3/24 16:52,R_5fa4tXBSpI4XjvJ,anonymous,EN,1,1,2,,,,19,30,I feel like the artificial intelligence cannot tell whether the person will cross or not. It may just choose to brake the car even if the person is not crossing,,,,1,61,0,2,,20,3,,12
3/3/24 16:47,3/3/24 16:53,0,100,310,1,3/3/24 16:53,R_72mWbO3DhJ1ZvnH,anonymous,EN,1,1,2,,,,,,,80,80,"I think that they work very very well, but I remain skeptical about the ability right now.",1,70,70,1,,,4,,9
3/3/24 16:51,3/3/24 16:53,0,100,129,1,3/3/24 16:53,R_5hsT2CECgeVtOdr,anonymous,EN,1,1,2,,,,,,,30,50,It says that the AI can only detect that a human is there but nothing else so it is not going to know if the human plans on crossing the road or not,1,100,50,2,,41,4,,12
3/3/24 16:49,3/3/24 16:53,0,100,219,1,3/3/24 16:53,R_6SjHZkEgGA1n4QP,anonymous,EN,1,1,2,,,,,,,0,50,"The autonomous vehicle can only detect that the pedestrian is there since the AI software can only detect the pedestrian's location and not anything else.  Therefore, the autonomous vehicle cannot make inferences about the pedestrian's behavior.",1,60,0,2,,49,5,,10
3/3/24 16:51,3/3/24 16:53,0,100,128,1,3/3/24 16:53,R_7oM5IaQWfbVMqjf,anonymous,EN,1,1,2,,,,36,57,I feel that there is always a margin of error and I feel that AI still has ways to go in terms of self driving. ,,,,1,76,0,2,,24,4,,11
3/3/24 16:51,3/3/24 16:53,0,100,142,1,3/3/24 16:53,R_3zx54ss1j37N7DD,anonymous,EN,1,1,2,,,,,,,27,36,"I think since it can only sense where the pedestrian is, it cannot gauge where it might be going or want to go and so cannot guarantee that it will act appropriately",1,63,40,1,,25,5,,14
3/3/24 16:46,3/3/24 16:53,0,100,400,1,3/3/24 16:53,R_7Q3pnBmPY1pDILD,anonymous,EN,1,1,2,30,56,"no reason to suspect pedestrian will cross, however car does not have mind like humans",,,,,,,1,65,15,2,,21,3,,13
3/3/24 16:48,3/3/24 16:53,0,100,276,1,3/3/24 16:53,R_6GNuW19Gk0rjWqR,anonymous,EN,1,1,2,,,,,,,10,25,"if it can only tell a person is there but NOT the way he's facing or suppose what he'll do - then, we're not told what the vehicle will even do here - I have little confidence in any of this TBH. Will the car Drive or Stop when it sees a person, regardless of what the person is doing?",1,60,51,2,,49,3,,13
3/3/24 16:50,3/3/24 16:53,0,100,177,1,3/3/24 16:53,R_71XZqAjzL3vZT7w,anonymous,EN,1,1,2,,,,,,,0,50,It might or might not. Just becuase it can label things doesn't indicate it can do things.,1,40,0,1,,44,4,,13
3/3/24 16:51,3/3/24 16:53,0,100,149,1,3/3/24 16:53,R_7liBEm8J9uCmVZD,anonymous,EN,1,1,2,90,90,"The person is facing away from the crosswalk and is looking down and interacting with somebody else, so is unlikely to walk into the middle of the street.",,,,,,,1,15,5,1,,29,3,,14
3/3/24 16:53,3/3/24 16:54,0,100,34,1,3/3/24 16:54,R_7dKa3DxKxg3aEOC,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,
3/3/24 16:49,3/3/24 16:54,0,100,303,1,3/3/24 16:54,R_5ExUDSI5jWVkREy,anonymous,EN,1,1,2,75,75,The reason I chose 75% for both questions is because the proof in the picture.,,,,,,,1,50,50,2,,44,5,,12
3/3/24 16:46,3/3/24 16:54,0,100,464,1,3/3/24 16:54,R_7EWLD0K8mCBCNq9,anonymous,EN,1,1,2,0,10,I don't trust AI at all I think its not 100 percent accurate.,,,,,,,1,80,75,1,,44,3,,14
3/3/24 16:52,3/3/24 16:54,0,100,94,1,3/3/24 16:54,R_1rGamp5yTQo7AGZ,anonymous,EN,1,1,2,,,,26,50,its hard to tell if they plan to cross and what the car would do,,,,1,87,80,2,,31,4,,13
3/3/24 16:50,3/3/24 16:54,0,100,228,1,3/3/24 16:54,R_6fUk7BnJdWmE4Id,anonymous,EN,1,1,2,,,,9,42,The pedestrian is too close to the edge of the street and could at any minute step out.  The car can not read minds to know that they don't intend to cross.,,,,1,55,23,2,,60,3,,13
3/3/24 16:52,3/3/24 16:54,0,100,144,1,3/3/24 16:54,R_12zqDi7WpouqLOA,anonymous,EN,1,1,2,,,,25,80,I think that the person is too close and the car would know to exercise caution in case the person does cross.,,,,1,78,67,3,,32,3,,13
3/3/24 16:51,3/3/24 16:55,0,100,237,1,3/3/24 16:55,R_5JK1r1V8FacGOHd,anonymous,EN,1,1,2,,,,,,,20,20,"It is not stated whether the autonomous vehicle is aware of the orientation of the pedestrian, which is facing away from the road, but I imagine it would be aware of how that position changes over time. I think that, without proper algorithms, pedestrians standing near crosswalks could possibly cause traffic slowdowns due to vehicles stopping for people who do not intend to cross.",1,80,80,1,,22,3,,14
3/3/24 16:51,3/3/24 16:55,0,100,189,1,3/3/24 16:55,R_3VyuSfmbb7cwRHz,anonymous,EN,1,1,2,,,,,,,75,68,"Person is faced away from street. However, I am nit sure I want a non human to make that call",1,63,20,1,,48,5,,12
3/3/24 16:53,3/3/24 16:55,0,100,110,1,3/3/24 16:55,R_62EoBACYY8fLkrQ,anonymous,EN,1,1,2,83,77,its still too early to know for sure if it will stop or go around a person it detects.,,,,,,,1,46,82,3,,28,1,,13
3/3/24 16:52,3/3/24 16:55,0,100,166,1,3/3/24 16:55,R_5rMSj2j1Xv3p5UO,anonymous,EN,1,1,2,,,,29,20,The questions highlight the AI is able to understand human intent and whether someone will or not intend to cross the road. Since it is only AI with patterned training it can propose a prediction on whether this human will cross or not. I do not trust the vehicle but would seek to find trust and evidence in the performance of the AI where I might gain confidence.,,,,1,89,71,1,,36,4,,9
3/3/24 16:51,3/3/24 16:55,0,100,252,1,3/3/24 16:55,R_5w0rhzj78dvuh6f,anonymous,EN,1,1,2,85,75,"The person is not in crosswalk.  He is also standing behind the vehicle bumper, sidewalk-side, facing away from the road and possibly engaged with another subject.",,,,,,,1,72,90,1,,47,4,,13
3/3/24 16:51,3/3/24 16:55,0,100,270,1,3/3/24 16:55,R_3z6GxdlTfSFA6rt,anonymous,EN,1,1,2,,,,10,30,The person has no intention of crossing the street but they are still standing in the crosswalk so the car would assume the person is going to cross.,,,,1,81,73,2,,41,4,,12
3/3/24 16:54,3/3/24 16:55,0,100,91,1,3/3/24 16:55,R_1O5QHcWMgjFAGZ3,anonymous,EN,1,1,2,,,,29,42,There's nothing to indicate that the software can tell if the person is entering or exiting the crosswalk,,,,1,64,61,2,,39,4,,13
3/3/24 16:52,3/3/24 16:55,0,100,201,1,3/3/24 16:55,R_1gNCYuiR6DSVDhf,anonymous,EN,1,1,2,,,,,,,13,38,"It can only detect location according to the AI explanation, therefore ,I would think it can't tell if pedestrian is crossing when person just stand there.",1,27,22,1,,46,4,,15
3/3/24 16:52,3/3/24 16:55,0,100,227,1,3/3/24 16:55,R_5ojc4VBUZZvP6Ns,anonymous,EN,1,1,2,,,,,,,35,65,I think vehicle will yield thinking the pedestrian is waiting to cross. ,1,60,20,1,,43,4,,11
3/3/24 16:53,3/3/24 16:55,0,100,168,1,3/3/24 16:55,R_1fjPqsZjrv6Xnlz,anonymous,EN,1,1,2,,,,,,,6,28,It doesn't know which way the person is planning on going only that it is there.,1,66,65,2,,66,1,,13
3/3/24 16:52,3/3/24 16:56,0,100,224,1,3/3/24 16:56,R_1DjdSH9NyN30kVC,anonymous,EN,1,1,2,90,65,"I think the software will be able to judge intentions from body language and positioning, but I do not fully trust that the AI will respond appropriately",,,,,,,1,70,10,1,,29,4,,12
3/3/24 16:53,3/3/24 16:56,0,100,165,1,3/3/24 16:56,R_3uOL2fHTXig73m3,anonymous,EN,1,1,2,,,,40,71,I do not know whether the car knows if the person intends to cross or not but Im sure there are safety measures installed so that cars are not hitting pedestrians,,,,1,74,51,2,,59,3,,12
3/3/24 16:51,3/3/24 16:56,0,100,311,1,3/3/24 16:56,R_5nSHuWpCcWsgngw,anonymous,EN,1,1,2,70,80,"It seems to be making a reasonable ""assumption"" based on what it has learnt. However, in real life nothing is certain here.",,,,,,,1,60,30,1,,68,3,,13
3/3/24 16:52,3/3/24 16:56,0,100,254,1,3/3/24 16:56,R_1SUKdPxGzqzhuwx,anonymous,EN,1,1,2,80,80,I'm not 100% sure the vehicle knows the pedestrian doesn't intend to cross the street,,,,,,,1,90,80,2,,34,2,,10
3/3/24 16:53,3/3/24 16:56,0,100,169,1,3/3/24 16:56,R_1kOeukjJ2JaIrK3,anonymous,EN,1,1,2,,,,,,,15,22,There's no way for the car to know the intended direction fso I would not have a lot of trust in the system.,1,73,63,1,,38,4,,12
3/3/24 16:53,3/3/24 16:57,0,100,233,1,3/3/24 16:57,R_1KHoiMRMPyb9hxh,anonymous,EN,1,1,2,,,,,,,100,25,"The pedestrian is very close to a crosswalk, though not on it. I think if the AI only has access to the location of the pedestrian, it might stop at the crosswalk, which would be the wrong action in this case.",1,100,80,1,,27,4,,11
3/3/24 16:51,3/3/24 16:57,0,100,353,1,3/3/24 16:57,R_7TZPhfpZWSAxr1G,anonymous,EN,1,1,2,10,83,well the person can change their mind so they might cross the street. and id assume that the autonomous vehicle would be programed to behave appropriately around pedestrians,,,,,,,1,75,49,1,,35,1,,14
3/3/24 16:53,3/3/24 16:57,0,100,228,1,3/3/24 16:57,R_6eQCKnhUOZKU7cv,anonymous,EN,1,1,2,,,,,,,11,80,I dont think that it can tell from them standing still which way but i feel that since it recognize that there is a pedestrian it will act with caution,1,83,51,3,,37,4,,12
3/3/24 16:48,3/3/24 16:57,0,100,522,1,3/3/24 16:57,R_5VarexlrI2Ap9z6,anonymous,EN,1,1,2,,,,65,86,"I feel like some errors in judgement could occur about whether or not a pedestrian would be crossing, but it would be rare. I still wouldn't want to take a chance and rely 100% on the cars AI to detect.",,,,1,63,20,2,,34,4,,11
3/3/24 16:54,3/3/24 16:57,0,100,192,1,3/3/24 16:57,R_15uKv4FWB5wKIaR,anonymous,EN,1,1,2,84,80,There is a yellow color box around it showing it is aware and watching that person in case he moves to cross. currently he is not crossing,,,,,,,1,91,60,1,,37,4,,11
3/3/24 16:54,3/3/24 16:57,0,100,212,1,3/3/24 16:57,R_1HkTqKjNHaxSYkQ,anonymous,EN,1,1,2,19,19,Pedestrians are unpredictable. Vehicle may or may not successfully navigate around pedestrians.,,,,,,,1,70,70,2,,61,3,,11
3/3/24 16:41,3/3/24 16:57,0,100,976,1,3/3/24 16:57,R_61ZLgsuwYWT6hFG,anonymous,EN,1,1,2,71,50,"It's hard to trust the AI given that its responce is reactionary. I do atleast trust that since it sees the person on the right side of the street and that if they moved further into the street, the AI would stop.",,,,,,,1,77,55,1,,33,4,,13
3/3/24 16:35,3/3/24 16:57,0,100,1312,1,3/3/24 16:57,R_7ikfFuLA7HtNSCJ,anonymous,EN,1,1,2,15,15,"Though the AI software may be able to identify the person and where they are in relation to other elements, it cannot account for the multitude of other cues that human drivers tap into to evaluate pedestrians. For example, the AI software may be able to tell that the person is not in the crosswalk area or waiting on the sidewalk, but what about 1.) the direction he is facing (away from the road), 2.) what activity he is doing (looking at his phone), 3.) his previous behaviors (if he previously looked at the road both ways as if checking for cars), 4.) his previous pattern of movement (it doesn't seem like this person walked onto the road from the sidewalk; perhaps he just exited his car).",,,,,,,1,60,40,2,,23,4,,11
3/3/24 16:54,3/3/24 16:57,0,100,187,1,3/3/24 16:57,R_3kmHNHNJEgwvuN3,anonymous,EN,1,1,2,,,,29,37,I don't know how it could know what the intentions of other people or cars would be,,,,1,35,21,1,,21,3,,10
3/3/24 16:54,3/3/24 16:57,0,100,199,1,3/3/24 16:57,R_3g572qMX27RUDLi,anonymous,EN,1,1,2,85,85,"At the current time, the pedestrian is facing towards the sidewalk, looking at/talking over directions. The pedestrian is not in a street-crossing position, though that could change after the directions and plans are configured.",,,,,,,1,85,70,2,,43,5,,12
3/3/24 16:44,3/3/24 16:58,0,100,801,1,3/3/24 16:58,R_6PUFlKwSoabStxX,anonymous,EN,1,1,2,84,72,I will act according to the pedestrians movements. If they change direction and step out i believe car will stop. Otherwise it will continue forward.,,,,,,,1,71,49,1,,53,4,,14
3/3/24 16:54,3/3/24 16:58,0,100,248,1,3/3/24 16:58,R_3NrLsfRhA99SbW9,anonymous,EN,1,1,2,,,,,,,51,50,I answered neither green nor disagree for both questions because I honestly don't know the answers or how I feel about that subject. I need more context in order to begin forming a belief.,2,89,50,2,,37,4,,12
3/3/24 16:51,3/3/24 16:58,0,100,461,1,3/3/24 16:58,R_5451g8u7fPUaw3T,anonymous,EN,1,1,2,25,70,"I reckon that if the pedestrian started crossing the road, the self-driving car would slam on its brakes just like any human driver would. On the other hand, if the pedestrian stays put, which their body language indicates is what they'll do, AI can act strangely and unpredictably, and it might do something silly such as stopping at the crosswalk. I've heard stories of self-driving cars getting ""stuck"" in California, so I wouldn't be too surprised if it happened in this scenario.",,,,,,,1,80,15,1,,29,4,,15
3/3/24 16:53,3/3/24 16:58,0,100,301,1,3/3/24 16:58,R_1CeU9sawtS6c232,anonymous,EN,1,1,2,,,,70,75,"I think that it will be able to see and sense whether the pedestrian is crossing the road, and will likely stop or go according to that.",,,,1,60,41,1,,20,1,,12
3/3/24 16:53,3/3/24 16:59,0,100,321,1,3/3/24 16:59,R_1mj22abFW7NQhnr,anonymous,EN,1,1,2,,,,29,70,He is already in the cross walk so that the car should consider that he will cross the street,,,,1,82,50,1,,61,3,,11
3/3/24 16:53,3/3/24 16:59,0,100,385,1,3/3/24 16:59,R_3Mmq1LWqhAByu3P,anonymous,EN,1,1,2,19,70,I think it's more likely the car will wait for the pedestrian despite the fact he doesn't want to cross than it is to hit a person who is actually crossing,,,,,,,1,68,47,2,,23,1,,11
3/3/24 16:54,3/3/24 17:00,0,100,344,1,3/3/24 17:00,R_3pWXf0kjBEmjwTQ,anonymous,EN,1,1,2,,,,,,,16,24,It can't be trusted to understand te person is walking. ,1,72,0,2,,37,5,,14
3/3/24 16:54,3/3/24 17:00,0,100,357,1,3/3/24 17:00,R_1L83ZN5gm1JCSvD,anonymous,EN,1,1,2,46,44,I don't think I could trust a computer to make those kinds of judgments for me that is a little risky.,,,,,,,1,10,8,2,,48,3,,12
3/3/24 16:50,3/3/24 17:00,0,100,603,1,3/3/24 17:00,R_6w5Fjo0nT6aIxWN,anonymous,EN,1,1,2,,,,,,,10,50,"The person could quickly turn around and cross the street. I do not believe the AI could detect an intention, nor could a person.  Idiots looking at their phones have suddenly walked in front of me numerous times.  And I have personally experienced - several times - the bizaare, annoting and dangerous things Waymo and Cruise vehicles have caused.  Unsure what the stats are re human drivers vs, AI cars, but certainly have experienced SEVERAL problems with driverless cars.",1,74,35,2,,63,4,,10
3/3/24 16:39,3/3/24 17:00,0,100,1257,1,3/3/24 17:00,R_631Bb8eQuQtUexe,anonymous,EN,1,1,2,,,,28,26,It is not trustworthy enough to be able to detect pedestrians.,,,,1,68,28,1,,28,3,,14
3/3/24 16:48,3/3/24 17:01,0,100,764,1,3/3/24 17:01,R_7VTiNxT5MzQ5qN3,anonymous,EN,1,1,2,,,,0,71,"the person looks to have stepped off the curb so it's assumed that they are intending to cross. it's a little hard to make out the scene, so i'm a little hesitant the car will behave appropriately",,,,1,72,50,2,,33,4,,10
3/3/24 17:00,3/3/24 17:02,0,100,107,1,3/3/24 17:02,R_3RamGIxWS17n1Lw,anonymous,EN,1,1,2,,,,100,50,I think technology isn't perfect so there's a 50/50 chance,,,,1,100,0,2,,30,5,,13
3/3/24 16:55,3/3/24 17:03,0,100,466,1,3/3/24 17:03,R_7jxKSINUROW167b,anonymous,EN,1,1,2,,,,,,,25,40,I don't think the AI self-driving technology is sophisticated enough,1,65,50,1,,25,4,,12
3/3/24 16:51,3/3/24 17:04,0,100,746,1,3/3/24 17:04,R_32r2YbEFdkDJrfv,anonymous,EN,1,1,2,,,,10,40,"Although the AI software may accurately identify the locations of cars and people, I don't feel confident that it can determine the actions that the person in the image may take. According to the image, the object labeled as a person appears to be at the edge of the crosswalk, almost on the street. It doesn't seem that the AI software will be able to determine which direction the person intends to move toward or when the person might move. From this image, I don't think anyone could determine with certainty how and when the person will move. As it seems very difficult to determine if the person will cross the road or not, I am very uncertain if the autonomous vehicle will act appropriately.",,,,1,80,25,2,,53,4,,10
3/3/24 16:58,3/3/24 17:05,0,100,445,1,3/3/24 17:05,R_7CTcQKoV0Rul6WF,anonymous,EN,1,1,2,,,,,,,2,14,I have no idea on the answer to the question above go friggen ask elon musk bro quit wasting peoples time with nonsense,1,62,0,1,,39,1,,15
3/3/24 17:04,3/3/24 17:06,0,100,117,1,3/3/24 17:06,R_1zeY3sHXKtiAXew,anonymous,EN,1,1,2,50,60,I'm not sure how effective the car's tech is on analyzing motion movements and predicting what someone may do based on their body position. I do think it'd act appropriately if the pedestrian was within the range of the car making contact. ,,,,,,,1,61,50,1,,28,4,,11
3/3/24 17:05,3/3/24 17:08,0,100,199,1,3/3/24 17:08,R_7NHVoM6OyKdSmwq,anonymous,EN,1,1,2,,,,,,,18,64,I hope the AI will behave appropriately because maybe the pedestrian will cross the street.,1,56,38,2,,59,4,,11
3/3/24 17:01,3/3/24 17:08,0,100,410,1,3/3/24 17:08,R_3NP3k9M7bt2Ky9J,anonymous,EN,1,1,2,91,85,I believe the car knows where things are located and it can detect whether something is going to move in real time,,,,,,,1,70,70,1,,32,1,,13
3/3/24 16:52,3/3/24 17:12,0,100,1202,1,3/3/24 17:12,R_3r89ITdvX3zoOPf,anonymous,EN,1,1,2,,,,71,70,Just based on the image alone it seems that the car is able to differentiate between people and other objects accurately.,,,,1,65,50,1,,36,4,,11
3/3/24 16:53,3/3/24 17:12,0,100,1158,1,3/3/24 17:12,R_7yeYVb3yopIUQty,anonymous,EN,1,1,2,,,,,,,0,73,It cant detect what the pedestrian is thinking so i dont think it will detect the pedestrian intentions,1,78,35,2,,40,4,,12
3/3/24 17:15,3/3/24 17:17,0,100,121,1,3/3/24 17:17,R_7ssOPMtSebOUp6F,anonymous,EN,1,1,2,,,,8,13,the pedestrian appears to be wanting to cross the street from the graph.,,,,1,35,19,1,,33,3,,14
3/3/24 17:15,3/3/24 17:18,0,100,209,1,3/3/24 17:18,R_5EXBY9ox2NRo0Uq,anonymous,EN,1,1,2,,,,,,,20,30,The self-driving AI’s only concern is the location and not pedestrians.,1,76,50,1,,31,2,,12
3/3/24 17:15,3/3/24 17:18,0,100,213,1,3/3/24 17:18,R_7xrhVFpz3bEO3Ul,anonymous,EN,1,1,2,,,,54,71,im not sure how self-driving cars behave around pedestrians. but im assuming it will slow down,,,,1,70,25,2,,28,4,,13
